227070	[227070, 1901, 6, 57.0]
227070	[227070, 1901, 6, 54.0]
227070	[227070, 1901, 6, 58.0]
227070	[227070, 1901, 6, 56.0]
227070	[227070, 1901, 7, 58.0]
227070	[227070, 1901, 7, 60.0]
227070	[227070, 1901, 7, 56.0]
227070	[227070, 1901, 7, 59.0]
227070	[227070, 1901, 7, 59.0]
227070	[227070, 1901, 7, 54.0]
227070	[227070, 1901, 7, 50.0]
227070	[227070, 1901, 7, 51.0]
227070	[227070, 1901, 7, 47.0]
227070	[227070, 1901, 7, 45.0]
227070	[227070, 1901, 7, 50.0]
227070	[227070, 1901, 7, 49.0]
227070	[227070, 1901, 7, 49.0]
227070	[227070, 1901, 7, 51.0]
227070	[227070, 1901, 7, 49.0]
227070	[227070, 1901, 7, 51.0]
227070	[227070, 1901, 7, 60.0]
227070	[227070, 1901, 7, 54.0]
227070	[227070, 1901, 7, 52.0]
227070	[227070, 1901, 7, 63.0]
227070	[227070, 1901, 7, 53.0]
227070	[227070, 1901, 7, 59.0]
227070	[227070, 1901, 7, 72.0]
227070	[227070, 1901, 7, 58.0]
227070	[227070, 1901, 7, 62.0]
227070	[227070, 1901, 7, 68.0]
227070	[227070, 1901, 7, 60.0]
227070	[227070, 1901, 7, 59.0]
227070	[227070, 1901, 7, 71.0]
227070	[227070, 1901, 7, 63.0]
227070	[227070, 1901, 7, 66.0]
227070	[227070, 1901, 7, 79.0]
227070	[227070, 1901, 7, 66.0]
227070	[227070, 1901, 7, 67.0]
227070	[227070, 1901, 7, 75.0]
227070	[227070, 1901, 7, 64.0]
227070	[227070, 1901, 7, 60.0]
227070	[227070, 1901, 7, 74.0]
227070	[227070, 1901, 7, 63.0]
227070	[227070, 1901, 7, 64.0]
227070	[227070, 1901, 7, 79.0]
227070	[227070, 1901, 7, 63.0]
227070	[227070, 1901, 7, 67.0]
227070	[227070, 1901, 7, 80.0]
227070	[227070, 1901, 7, 64.0]
227070	[227070, 1901, 7, 66.0]
227070	[227070, 1901, 7, 78.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 69.0]
227070	[227070, 1901, 7, 82.0]
227070	[227070, 1901, 7, 70.0]
227070	[227070, 1901, 7, 73.0]
227070	[227070, 1901, 7, 76.0]
227070	[227070, 1901, 7, 68.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 78.0]
227070	[227070, 1901, 7, 66.0]
227070	[227070, 1901, 7, 66.0]
227070	[227070, 1901, 7, 77.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 81.0]
227070	[227070, 1901, 7, 64.0]
227070	[227070, 1901, 7, 59.0]
227070	[227070, 1901, 7, 72.0]
227070	[227070, 1901, 7, 58.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 78.0]
227070	[227070, 1901, 7, 60.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 81.0]
227070	[227070, 1901, 7, 63.0]
227070	[227070, 1901, 7, 68.0]
227070	[227070, 1901, 7, 83.0]
227070	[227070, 1901, 7, 64.0]
227070	[227070, 1901, 7, 70.0]
227070	[227070, 1901, 7, 87.0]
227070	[227070, 1901, 7, 65.0]
227070	[227070, 1901, 7, 71.0]
227070	[227070, 1901, 7, 87.0]
227070	[227070, 1901, 7, 69.0]
227070	[227070, 1901, 7, 69.0]
227070	[227070, 1901, 7, 87.0]
227070	[227070, 1901, 7, 70.0]
227070	[227070, 1901, 7, 69.0]
227070	[227070, 1901, 7, 85.0]
227070	[227070, 1901, 7, 72.0]
227070	[227070, 1901, 7, 71.0]
227070	[227070, 1901, 7, 80.0]
227070	[227070, 1901, 7, 67.0]
227070	[227070, 1901, 7, 69.0]
227070	[227070, 1901, 7, 80.0]
227070	[227070, 1901, 7, 63.0]
